"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"6097","335413","0","999","Genotype","Avanti"
"6098","335413","0","999","Barcode","11G5060405"
"6099","335414","0","999","DOI","10.2135/cropsci2017.04.0244"
"6100","335414","0","999","Genotype","Avanti"
"6101","335414","0","999","Barcode","11G5060713"
"6102","335415","0","999","DOI","10.2135/cropsci2017.04.0244"
"6103","335415","0","999","Genotype","Midland"
"6104","335415","0","999","Barcode","11G5060406"
"6105","335416","0","999","DOI","10.2135/cropsci2017.04.0244"
"6106","335416","0","999","Genotype","Midland"
"6107","335416","0","999","Barcode","11G5060714"
"6108","335417","0","999","DOI","10.2135/cropsci2017.04.0244"
"6109","335417","0","999","Genotype","McHale"
"6110","335417","0","999","Barcode","11G5060408"
"6111","335418","0","999","DOI","10.2135/cropsci2017.04.0244"
"6112","335418","0","999","Genotype","McHale"
"6113","335418","0","999","Barcode","11G5060716"
"6114","335420","0","999","DOI","10.2135/cropsci2017.04.0244"
"6115","335420","0","999","Genotype","Blush"
"6116","335421","0","999","DOI","10.2135/cropsci2017.04.0244"
"6117","335421","0","999","Genotype","Blush"
"6118","335421","0","999","Barcode","11G5070188"
"6119","335423","0","999","DOI","10.2135/cropsci2017.04.0244"
"6120","335423","0","999","Genotype","PR_0401_259"
"6121","335423","0","999","Barcode","11G5060141"
"6122","335424","0","999","DOI","10.2135/cropsci2017.04.0244"
"6123","335424","0","999","Genotype","PR_0401_259"
"6124","335424","0","999","Barcode","11G5060449"
"6125","335426","0","999","DOI","10.2135/cropsci2017.04.0244"
"6126","335426","0","999","Genotype","Desert_Rose"
"6127","335426","0","999","Barcode","11G5060224"
"6128","335427","0","999","DOI","10.2135/cropsci2017.04.0244"
"6129","335427","0","999","Genotype","Desert_Rose"
"6130","335427","0","999","Barcode","11G5060532"
"6131","335429","0","999","DOI","10.2135/cropsci2017.04.0244"
"6132","335429","0","999","Genotype","A_285"
"6133","335429","0","999","Barcode","11G5070002"
"6134","335430","0","999","DOI","10.2135/cropsci2017.04.0244"
"6135","335430","0","999","Genotype","A_285"
"6136","335430","0","999","Barcode","11G5070106"
"6137","335431","0","999","DOI","10.2135/cropsci2017.04.0244"
"6138","335431","0","999","Genotype","A801"
"6139","335431","0","999","Barcode","11G5060329"
"6140","335432","0","999","DOI","10.2135/cropsci2017.04.0244"
"6141","335432","0","999","Genotype","A801"
"6142","335432","0","999","Barcode","11G5060637"
"6143","335434","0","999","DOI","10.2135/cropsci2017.04.0244"
"6144","335434","0","999","Genotype","BAT_477"
"6145","335434","0","999","Barcode","11G5070006"
"6146","335435","0","999","DOI","10.2135/cropsci2017.04.0244"
"6147","335435","0","999","Genotype","BAT_477"
"6148","335435","0","999","Barcode","11G5070177"
"6149","335436","0","999","DOI","10.2135/cropsci2017.04.0244"
"6150","335436","0","999","Genotype","SEA_10"
"6151","335436","0","999","Barcode","11G5070043"
"6152","335437","0","999","DOI","10.2135/cropsci2017.04.0244"
"6153","335437","0","999","Genotype","SEA_10"
"6154","335437","0","999","Barcode","11G5070150"
"6155","335438","0","999","DOI","10.2135/cropsci2017.04.0244"
"6156","335438","0","999","Genotype","BAT_477"
"6157","335438","0","999","Barcode","11G5060330"
"6158","335439","0","999","DOI","10.2135/cropsci2017.04.0244"
"6159","335439","0","999","Genotype","BAT_477"
"6160","335439","0","999","Barcode","11G5060638"
"6161","335440","0","999","DOI","10.2135/cropsci2017.04.0244"
"6162","335440","0","999","Genotype","SEA_10"
"6163","335440","0","999","Barcode","11G5060331"
"6164","335441","0","999","DOI","10.2135/cropsci2017.04.0244"
"6165","335441","0","999","Genotype","SEA_10"
"6166","335441","0","999","Barcode","11G5060639"
"6167","335443","0","999","DOI","10.2135/cropsci2017.04.0244"
"6168","335443","0","999","Genotype","Bill_Z"
"6169","335443","0","999","Barcode","11G5070007"
"6170","335444","0","999","DOI","10.2135/cropsci2017.04.0244"
"6171","335444","0","999","Genotype","Bill_Z"
"6172","335444","0","999","Barcode","11G5070108"
"6173","335445","0","999","DOI","10.2135/cropsci2017.04.0244"
"6174","335445","0","999","Genotype","Fisher"
"6175","335445","0","999","Barcode","11G5070093"
"6176","335446","0","999","DOI","10.2135/cropsci2017.04.0244"
"6177","335446","0","999","Genotype","Fisher"
"6178","335446","0","999","Barcode","11G5070149"
"6179","335447","0","999","DOI","10.2135/cropsci2017.04.0244"
"6180","335447","0","999","Genotype","Montrose"
"6181","335447","0","999","Barcode","11G5070077"
"6182","335448","0","999","DOI","10.2135/cropsci2017.04.0244"
"6183","335448","0","999","Genotype","Montrose"
"6184","335448","0","999","Barcode","11G5070159"
"6185","335449","0","999","DOI","10.2135/cropsci2017.04.0244"
"6186","335449","0","999","Genotype","San_Juan"
"6187","335449","0","999","Barcode","11G5070098"
"6188","335450","0","999","DOI","10.2135/cropsci2017.04.0244"
"6189","335450","0","999","Genotype","San_Juan"
"6190","335450","0","999","Barcode","11G5070193"
"6191","335451","0","999","DOI","10.2135/cropsci2017.04.0244"
"6192","335451","0","999","Genotype","Croissant"
"6193","335451","0","999","Barcode","11G5070013"
"6194","335452","0","999","DOI","10.2135/cropsci2017.04.0244"
"6195","335452","0","999","Genotype","Croissant"
"6196","335452","0","999","Barcode","11G5070172"
"6197","335453","0","999","DOI","10.2135/cropsci2017.04.0244"
"6198","335453","0","999","Genotype","Sierra"
"6199","335453","0","999","Barcode","11G5070101"
"6200","335454","0","999","DOI","10.2135/cropsci2017.04.0244"
"6201","335454","0","999","Genotype","Sierra"
"6202","335454","0","999","Barcode","11G5070116"
"6203","335455","0","999","DOI","10.2135/cropsci2017.04.0244"
"6204","335455","0","999","Genotype","Kodiak"
"6205","335455","0","999","Barcode","11G5070025"
"6206","335456","0","999","DOI","10.2135/cropsci2017.04.0244"
"6207","335456","0","999","Genotype","Kodiak"
"6208","335456","0","999","Barcode","11G5070153"
"6209","335457","0","999","DOI","10.2135/cropsci2017.04.0244"
"6210","335457","0","999","Genotype","Santa_Fe"
"6211","335457","0","999","Barcode","11G5070083"
"6212","335458","0","999","DOI","10.2135/cropsci2017.04.0244"
"6213","335458","0","999","Genotype","Santa_Fe"
"6214","335458","0","999","Barcode","11G5070135"
"6215","335459","0","999","DOI","10.2135/cropsci2017.04.0244"
"6216","335459","0","999","Genotype","Poncho"
"6217","335459","0","999","Barcode","11G5070036"
"6218","335460","0","999","DOI","10.2135/cropsci2017.04.0244"
"6219","335460","0","999","Genotype","Poncho"
"6220","335460","0","999","Barcode","11G5070166"
"6221","335461","0","999","DOI","10.2135/cropsci2017.04.0244"
"6222","335461","0","999","Genotype","Topaz"
"6223","335461","0","999","Barcode","11G5070049"
"6224","335462","0","999","DOI","10.2135/cropsci2017.04.0244"
"6225","335462","0","999","Genotype","Topaz"
"6226","335462","0","999","Barcode","11G5070146"
"6227","335463","0","999","DOI","10.2135/cropsci2017.04.0244"
"6228","335463","0","999","Genotype","Buckskin"
"6229","335463","0","999","Barcode","11G5070090"
"6230","335464","0","999","DOI","10.2135/cropsci2017.04.0244"
"6231","335464","0","999","Genotype","Buckskin"
"6232","335464","0","999","Barcode","11G5070161"
"6233","335465","0","999","DOI","10.2135/cropsci2017.04.0244"
"6234","335465","0","999","Genotype","La_Paz"
"6235","335465","0","999","Barcode","11G5070071"
"6236","335466","0","999","DOI","10.2135/cropsci2017.04.0244"
"6237","335466","0","999","Genotype","La_Paz"
"6238","335466","0","999","Barcode","11G5070103"
"6239","335467","0","999","DOI","10.2135/cropsci2017.04.0244"
"6240","335467","0","999","Genotype","Common_Pinto"
"6241","335467","0","999","Barcode","11G5070091"
"6242","335468","0","999","DOI","10.2135/cropsci2017.04.0244"
"6243","335468","0","999","Genotype","Common_Pinto"
"6244","335468","0","999","Barcode","11G5070169"
"6245","335469","0","999","DOI","10.2135/cropsci2017.04.0244"
"6246","335469","0","999","Genotype","Kimberly"
"6247","335469","0","999","Barcode","11G5070096"
"6248","335470","0","999","DOI","10.2135/cropsci2017.04.0244"
"6249","335470","0","999","Genotype","Kimberly"
"6250","335470","0","999","Barcode","11G5070123"
"6251","335471","0","999","DOI","10.2135/cropsci2017.04.0244"
"6252","335471","0","999","Genotype","UI_114"
"6253","335471","0","999","Barcode","11G5070050"
"6254","335472","0","999","DOI","10.2135/cropsci2017.04.0244"
"6255","335472","0","999","Genotype","UI_114"
"6256","335472","0","999","Barcode","11G5070178"
"6257","335473","0","999","DOI","10.2135/cropsci2017.04.0244"
"6258","335473","0","999","Genotype","NE2_09_3"
"6259","335473","0","999","Barcode","11G5070097"
"6260","335474","0","999","DOI","10.2135/cropsci2017.04.0244"
"6261","335474","0","999","Genotype","NE2_09_3"
"6262","335474","0","999","Barcode","11G5070175"
"6263","335475","0","999","DOI","10.2135/cropsci2017.04.0244"
"6264","335475","0","999","Genotype","Quincy"
"6265","335475","0","999","Barcode","11G5070039"
"6266","335476","0","999","DOI","10.2135/cropsci2017.04.0244"
"6267","335476","0","999","Genotype","Quincy"
"6268","335476","0","999","Barcode","11G5070198"
"6269","335477","0","999","DOI","10.2135/cropsci2017.04.0244"
"6270","335477","0","999","Genotype","TARS_VCI_4B"
"6271","335477","0","999","Barcode","11G5070048"
"6272","335478","0","999","DOI","10.2135/cropsci2017.04.0244"
"6273","335478","0","999","Genotype","TARS_VCI_4B"
"6274","335478","0","999","Barcode","11G5070110"
"6275","335479","0","999","DOI","10.2135/cropsci2017.04.0244"
"6276","335479","0","999","Genotype","Nodak"
"6277","335479","0","999","Barcode","11G5070032"
"6278","335480","0","999","DOI","10.2135/cropsci2017.04.0244"
"6279","335480","0","999","Genotype","Nodak"
"6280","335480","0","999","Barcode","11G5070122"
"6281","335481","0","999","DOI","10.2135/cropsci2017.04.0244"
"6282","335481","0","999","Genotype","Othello"
"6283","335481","0","999","Barcode","11G5070080"
"6284","335482","0","999","DOI","10.2135/cropsci2017.04.0244"
"6285","335482","0","999","Genotype","Othello"
"6286","335482","0","999","Barcode","11G5070102"
"6287","335483","0","999","DOI","10.2135/cropsci2017.04.0244"
"6288","335483","0","999","Genotype","NW_590"
"6289","335483","0","999","Barcode","11G5070033"
"6290","335484","0","999","DOI","10.2135/cropsci2017.04.0244"
"6291","335484","0","999","Genotype","NW_590"
"6292","335484","0","999","Barcode","11G5070111"
"6293","335485","0","999","DOI","10.2135/cropsci2017.04.0244"
"6294","335485","0","999","Genotype","PT7_2"
"6295","335485","0","999","Barcode","11G5070038"
"6296","335486","0","999","DOI","10.2135/cropsci2017.04.0244"
"6297","335486","0","999","Genotype","PT7_2"
"6298","335486","0","999","Barcode","11G5070184"
"6299","335487","0","999","DOI","10.2135/cropsci2017.04.0244"
"6300","335487","0","999","Genotype","USPT_CBB_1"
"6301","335487","0","999","Barcode","11G5070055"
"6302","335488","0","999","DOI","10.2135/cropsci2017.04.0244"
"6303","335488","0","999","Genotype","USPT_CBB_1"
"6304","335488","0","999","Barcode","11G5070183"
"6305","335489","0","999","DOI","10.2135/cropsci2017.04.0244"
"6306","335489","0","999","Genotype","USPT_CBB_5"
"6307","335489","0","999","Barcode","11G5070056"
"6308","335490","0","999","DOI","10.2135/cropsci2017.04.0244"
"6309","335490","0","999","Genotype","USPT_CBB_5"
"6310","335490","0","999","Barcode","11G5070168"
"6311","335491","0","999","DOI","10.2135/cropsci2017.04.0244"
"6312","335491","0","999","Genotype","PT9_17"
"6313","335491","0","999","Barcode","11G5070081"
"6314","335492","0","999","DOI","10.2135/cropsci2017.04.0244"
"6315","335492","0","999","Genotype","PT9_17"
"6316","335492","0","999","Barcode","11G5070120"
"6317","335493","0","999","DOI","10.2135/cropsci2017.04.0244"
"6318","335493","0","999","Genotype","Maverick"
"6319","335493","0","999","Barcode","11G5070027"
"6320","335494","0","999","DOI","10.2135/cropsci2017.04.0244"
"6321","335494","0","999","Genotype","Maverick"
"6322","335494","0","999","Barcode","11G5070105"
"6323","335495","0","999","DOI","10.2135/cropsci2017.04.0244"
"6324","335495","0","999","Genotype","Lariat"
"6325","335495","0","999","Barcode","11G5070072"
"6326","335496","0","999","DOI","10.2135/cropsci2017.04.0244"
"6327","335496","0","999","Genotype","Lariat"
"6328","335496","0","999","Barcode","11G5070200"
"6329","335497","0","999","DOI","10.2135/cropsci2017.04.0244"
"6330","335497","0","999","Genotype","Stampede"
"6331","335497","0","999","Barcode","11G5070085"
"6332","335498","0","999","DOI","10.2135/cropsci2017.04.0244"
"6333","335498","0","999","Genotype","Stampede"
"6334","335498","0","999","Barcode","11G5070128"
"6335","335499","0","999","DOI","10.2135/cropsci2017.04.0244"
"6336","335499","0","999","Genotype","ND_307"
"6337","335499","0","999","Barcode","11G5070078"
"6338","335500","0","999","DOI","10.2135/cropsci2017.04.0244"
"6339","335500","0","999","Genotype","ND_307"
"6340","335500","0","999","Barcode","11G5070180"
"6341","335501","0","999","DOI","10.2135/cropsci2017.04.0244"
"6342","335501","0","999","Genotype","Buster"
"6343","335501","0","999","Barcode","11G5070066"
"6344","335502","0","999","DOI","10.2135/cropsci2017.04.0244"
"6345","335502","0","999","Genotype","Buster"
"6346","335502","0","999","Barcode","11G5070104"
"6347","335503","0","999","DOI","10.2135/cropsci2017.04.0244"
"6348","335503","0","999","Genotype","Medicine_Hat"
"6349","335503","0","999","Barcode","11G5070074"
"6350","335504","0","999","DOI","10.2135/cropsci2017.04.0244"
"6351","335504","0","999","Genotype","Medicine_Hat"
"6352","335504","0","999","Barcode","11G5070191"
"6353","335505","0","999","DOI","10.2135/cropsci2017.04.0244"
"6354","335505","0","999","Genotype","BelDakMi_RR_5"
"6355","335505","0","999","Barcode","11G5060111"
"6356","335506","0","999","DOI","10.2135/cropsci2017.04.0244"
"6357","335506","0","999","Genotype","BelDakMi_RR_5"
"6358","335506","0","999","Barcode","11G5060419"
"6359","335507","0","999","DOI","10.2135/cropsci2017.04.0244"
"6360","335507","0","999","Genotype","AC_Island"
"6361","335507","0","999","Barcode","11G5060118"
"6362","335508","0","999","DOI","10.2135/cropsci2017.04.0244"
"6363","335508","0","999","Genotype","AC_Island"
"6364","335508","0","999","Barcode","11G5060426"
"6365","335509","0","999","DOI","10.2135/cropsci2017.04.0244"
"6366","335509","0","999","Genotype","Bill_Z"
"6367","335509","0","999","Barcode","11G5060123"
"6368","335510","0","999","DOI","10.2135/cropsci2017.04.0244"
"6369","335510","0","999","Genotype","Bill_Z"
"6370","335510","0","999","Barcode","11G5060431"
"6371","335511","0","999","DOI","10.2135/cropsci2017.04.0244"
"6372","335511","0","999","Genotype","Ouray"
"6373","335511","0","999","Barcode","11G5060124"
"6374","335512","0","999","DOI","10.2135/cropsci2017.04.0244"
"6375","335512","0","999","Genotype","Ouray"
"6376","335512","0","999","Barcode","11G5060432"
"6377","335513","0","999","DOI","10.2135/cropsci2017.04.0244"
"6378","335513","0","999","Genotype","Grand_Mesa"
"6379","335513","0","999","Barcode","11G5060125"
"6380","335514","0","999","DOI","10.2135/cropsci2017.04.0244"
"6381","335514","0","999","Genotype","Grand_Mesa"
"6382","335514","0","999","Barcode","11G5060433"
"6383","335515","0","999","DOI","10.2135/cropsci2017.04.0244"
"6384","335515","0","999","Genotype","Fisher"
"6385","335515","0","999","Barcode","11G5060126"
"6386","335516","0","999","DOI","10.2135/cropsci2017.04.0244"
"6387","335516","0","999","Genotype","Fisher"
"6388","335516","0","999","Barcode","11G5060434"
"6389","335517","0","999","DOI","10.2135/cropsci2017.04.0244"
"6390","335517","0","999","Genotype","Montrose"
"6391","335517","0","999","Barcode","11G5060127"
"6392","335518","0","999","DOI","10.2135/cropsci2017.04.0244"
"6393","335518","0","999","Genotype","Montrose"
"6394","335518","0","999","Barcode","11G5060435"
"6395","335519","0","999","DOI","10.2135/cropsci2017.04.0244"
"6396","335519","0","999","Genotype","Olathe"
"6397","335519","0","999","Barcode","11G5060128"
"6398","335520","0","999","DOI","10.2135/cropsci2017.04.0244"
"6399","335520","0","999","Genotype","Olathe"
"6400","335520","0","999","Barcode","11G5060436"
"6401","335521","0","999","DOI","10.2135/cropsci2017.04.0244"
"6402","335521","0","999","Genotype","San_Juan"
"6403","335521","0","999","Barcode","11G5060130"
"6404","335522","0","999","DOI","10.2135/cropsci2017.04.0244"
"6405","335522","0","999","Genotype","San_Juan"
"6406","335522","0","999","Barcode","11G5060438"
"6407","335523","0","999","DOI","10.2135/cropsci2017.04.0244"
"6408","335523","0","999","Genotype","Croissant"
"6409","335523","0","999","Barcode","11G5060103"
"6410","335524","0","999","DOI","10.2135/cropsci2017.04.0244"
"6411","335524","0","999","Genotype","Croissant"
"6412","335524","0","999","Barcode","11G5060131"
"6413","335525","0","999","DOI","10.2135/cropsci2017.04.0244"
"6414","335525","0","999","Genotype","Croissant"
"6415","335525","0","999","Barcode","11G5060409"
"6416","335526","0","999","DOI","10.2135/cropsci2017.04.0244"
"6417","335526","0","999","Genotype","Croissant"
"6418","335526","0","999","Barcode","11G5060439"
"6419","335527","0","999","DOI","10.2135/cropsci2017.04.0244"
"6420","335527","0","999","Genotype","Arapaho"
"6421","335527","0","999","Barcode","11G5060132"
"6422","335528","0","999","DOI","10.2135/cropsci2017.04.0244"
"6423","335528","0","999","Genotype","Arapaho"
"6424","335528","0","999","Barcode","11G5060440"
"6425","335529","0","999","DOI","10.2135/cropsci2017.04.0244"
"6426","335529","0","999","Genotype","TARS09_RR023"
"6427","335529","0","999","Barcode","11G5060149"
"6428","335530","0","999","DOI","10.2135/cropsci2017.04.0244"
"6429","335530","0","999","Genotype","TARS09_RR023"
"6430","335530","0","999","Barcode","11G5060457"
"6431","335531","0","999","DOI","10.2135/cropsci2017.04.0244"
"6432","335531","0","999","Genotype","F04_2801_4_6_6"
"6433","335531","0","999","Barcode","11G5060154"
"6434","335532","0","999","DOI","10.2135/cropsci2017.04.0244"
"6435","335532","0","999","Genotype","F04_2801_4_6_6"
"6436","335532","0","999","Barcode","11G5060462"
"6437","335533","0","999","DOI","10.2135/cropsci2017.04.0244"
"6438","335533","0","999","Genotype","I06_2575_17"
"6439","335533","0","999","Barcode","11G5060156"
"6440","335534","0","999","DOI","10.2135/cropsci2017.04.0244"
"6441","335534","0","999","Genotype","I06_2575_17"
"6442","335534","0","999","Barcode","11G5060464"
"6443","335535","0","999","DOI","10.2135/cropsci2017.04.0244"
"6444","335535","0","999","Genotype","Sierra"
"6445","335535","0","999","Barcode","11G5060170"
"6446","335536","0","999","DOI","10.2135/cropsci2017.04.0244"
"6447","335536","0","999","Genotype","Sierra"
"6448","335536","0","999","Barcode","11G5060478"
"6449","335537","0","999","DOI","10.2135/cropsci2017.04.0244"
"6450","335537","0","999","Genotype","Aztec"
"6451","335537","0","999","Barcode","11G5060171"
"6452","335538","0","999","DOI","10.2135/cropsci2017.04.0244"
"6453","335538","0","999","Genotype","Aztec"
"6454","335538","0","999","Barcode","11G5060479"
"6455","335539","0","999","DOI","10.2135/cropsci2017.04.0244"
"6456","335539","0","999","Genotype","Kodiak"
"6457","335539","0","999","Barcode","11G5060176"
"6458","335540","0","999","DOI","10.2135/cropsci2017.04.0244"
"6459","335540","0","999","Genotype","Kodiak"
"6460","335540","0","999","Barcode","11G5060484"
"6461","335541","0","999","DOI","10.2135/cropsci2017.04.0244"
"6462","335541","0","999","Genotype","Santa_Fe"
"6463","335541","0","999","Barcode","11G5060183"
"6464","335542","0","999","DOI","10.2135/cropsci2017.04.0244"
"6465","335542","0","999","Genotype","Santa_Fe"
"6466","335542","0","999","Barcode","11G5060491"
"6467","335543","0","999","DOI","10.2135/cropsci2017.04.0244"
"6468","335543","0","999","Genotype","P07863"
"6469","335543","0","999","Barcode","11G5060185"
"6470","335544","0","999","DOI","10.2135/cropsci2017.04.0244"
"6471","335544","0","999","Genotype","P07863"
"6472","335544","0","999","Barcode","11G5060493"
"6473","335545","0","999","DOI","10.2135/cropsci2017.04.0244"
"6474","335545","0","999","Genotype","Poncho"
"6475","335545","0","999","Barcode","11G5060194"
"6476","335546","0","999","DOI","10.2135/cropsci2017.04.0244"
"6477","335546","0","999","Genotype","Poncho"
"6478","335546","0","999","Barcode","11G5060502"
"6479","335547","0","999","DOI","10.2135/cropsci2017.04.0244"
"6480","335547","0","999","Genotype","Topaz"
"6481","335547","0","999","Barcode","11G5060195"
"6482","335548","0","999","DOI","10.2135/cropsci2017.04.0244"
"6483","335548","0","999","Genotype","Topaz"
"6484","335548","0","999","Barcode","11G5060503"
"6485","335549","0","999","DOI","10.2135/cropsci2017.04.0244"
"6486","335549","0","999","Genotype","Buckskin"
"6487","335549","0","999","Barcode","11G5060196"
"6488","335550","0","999","DOI","10.2135/cropsci2017.04.0244"
"6489","335550","0","999","Genotype","Buckskin"
"6490","335550","0","999","Barcode","11G5060504"
"6491","335551","0","999","DOI","10.2135/cropsci2017.04.0244"
"6492","335551","0","999","Genotype","Flint"
"6493","335551","0","999","Barcode","11G5060197"
"6494","335552","0","999","DOI","10.2135/cropsci2017.04.0244"
"6495","335552","0","999","Genotype","Flint"
"6496","335552","0","999","Barcode","11G5060505"
"6497","335553","0","999","DOI","10.2135/cropsci2017.04.0244"
"6498","335553","0","999","Genotype","Fargo"
"6499","335553","0","999","Barcode","11G5060198"
"6500","335554","0","999","DOI","10.2135/cropsci2017.04.0244"
"6501","335554","0","999","Genotype","Fargo"
"6502","335554","0","999","Barcode","11G5060506"
"6503","335555","0","999","DOI","10.2135/cropsci2017.04.0244"
"6504","335555","0","999","Genotype","Agassiz"
"6505","335555","0","999","Barcode","11G5060199"
"6506","335556","0","999","DOI","10.2135/cropsci2017.04.0244"
"6507","335556","0","999","Genotype","Agassiz"
"6508","335556","0","999","Barcode","11G5060507"
"6509","335557","0","999","DOI","10.2135/cropsci2017.04.0244"
"6510","335557","0","999","Genotype","Remington"
"6511","335557","0","999","Barcode","11G5060200"
"6512","335558","0","999","DOI","10.2135/cropsci2017.04.0244"
"6513","335558","0","999","Genotype","Remington"
"6514","335558","0","999","Barcode","11G5060508"
"6515","335559","0","999","DOI","10.2135/cropsci2017.04.0244"
"6516","335559","0","999","Genotype","La_Paz"
"6517","335559","0","999","Barcode","11G5060201"
"6518","335560","0","999","DOI","10.2135/cropsci2017.04.0244"
"6519","335560","0","999","Genotype","La_Paz"
"6520","335560","0","999","Barcode","11G5060509"
"6521","335561","0","999","DOI","10.2135/cropsci2017.04.0244"
"6522","335561","0","999","Genotype","Baja"
"6523","335561","0","999","Barcode","11G5060202"
"6524","335562","0","999","DOI","10.2135/cropsci2017.04.0244"
"6525","335562","0","999","Genotype","Baja"
"6526","335562","0","999","Barcode","11G5060510"
"6527","335563","0","999","DOI","10.2135/cropsci2017.04.0244"
"6528","335563","0","999","Genotype","Durango"
"6529","335563","0","999","Barcode","11G5060203"
"6530","335564","0","999","DOI","10.2135/cropsci2017.04.0244"
"6531","335564","0","999","Genotype","Durango"
"6532","335564","0","999","Barcode","11G5060511"
"6533","335565","0","999","DOI","10.2135/cropsci2017.04.0244"
"6534","335565","0","999","Genotype","Sonora"
"6535","335565","0","999","Barcode","11G5060204"
"6536","335566","0","999","DOI","10.2135/cropsci2017.04.0244"
"6537","335566","0","999","Genotype","Sonora"
"6538","335566","0","999","Barcode","11G5060512"
"6539","335567","0","999","DOI","10.2135/cropsci2017.04.0244"
"6540","335567","0","999","Genotype","SDPI_1"
"6541","335567","0","999","Barcode","11G5060227"
"6542","335568","0","999","DOI","10.2135/cropsci2017.04.0244"
"6543","335568","0","999","Genotype","SDPI_1"
"6544","335568","0","999","Barcode","11G5060535"
"6545","335569","0","999","DOI","10.2135/cropsci2017.04.0244"
"6546","335569","0","999","Genotype","Shoshone"
"6547","335569","0","999","Barcode","11G5060228"
"6548","335570","0","999","DOI","10.2135/cropsci2017.04.0244"
"6549","335570","0","999","Genotype","Shoshone"
"6550","335570","0","999","Barcode","11G5060536"
"6551","335571","0","999","DOI","10.2135/cropsci2017.04.0244"
"6552","335571","0","999","Genotype","Common_Pinto"
"6553","335571","0","999","Barcode","11G5060232"
"6554","335572","0","999","DOI","10.2135/cropsci2017.04.0244"
"6555","335572","0","999","Genotype","Common_Pinto"
"6556","335572","0","999","Barcode","11G5060540"
"6557","335573","0","999","DOI","10.2135/cropsci2017.04.0244"
"6558","335573","0","999","Genotype","IP08_2"
"6559","335573","0","999","Barcode","11G5060234"
"6560","335574","0","999","DOI","10.2135/cropsci2017.04.0244"
"6561","335574","0","999","Genotype","IP08_2"
"6562","335574","0","999","Barcode","11G5060542"
"6563","335575","0","999","DOI","10.2135/cropsci2017.04.0244"
"6564","335575","0","999","Genotype","Kimberly"
"6565","335575","0","999","Barcode","11G5060235"
"6566","335576","0","999","DOI","10.2135/cropsci2017.04.0244"
"6567","335576","0","999","Genotype","Kimberly"
"6568","335576","0","999","Barcode","11G5060543"
"6569","335577","0","999","DOI","10.2135/cropsci2017.04.0244"
"6570","335577","0","999","Genotype","UI_126"
"6571","335577","0","999","Barcode","11G5060238"
"6572","335578","0","999","DOI","10.2135/cropsci2017.04.0244"
"6573","335578","0","999","Genotype","UI_126"
"6574","335578","0","999","Barcode","11G5060546"
"6575","335579","0","999","DOI","10.2135/cropsci2017.04.0244"
"6576","335579","0","999","Genotype","UI_196"
"6577","335579","0","999","Barcode","11G5060239"
"6578","335580","0","999","DOI","10.2135/cropsci2017.04.0244"
"6579","335580","0","999","Genotype","UI_196"
"6580","335580","0","999","Barcode","11G5060547"
"6581","335581","0","999","DOI","10.2135/cropsci2017.04.0244"
"6582","335581","0","999","Genotype","UI_111"
"6583","335581","0","999","Barcode","11G5060246"
"6584","335582","0","999","DOI","10.2135/cropsci2017.04.0244"
"6585","335582","0","999","Genotype","UI_111"
"6586","335582","0","999","Barcode","11G5060554"
"6587","335583","0","999","DOI","10.2135/cropsci2017.04.0244"
"6588","335583","0","999","Genotype","UI_114"
"6589","335583","0","999","Barcode","11G5060247"
"6590","335584","0","999","DOI","10.2135/cropsci2017.04.0244"
"6591","335584","0","999","Genotype","UI_114"
"6592","335584","0","999","Barcode","11G5060555"
"6593","335585","0","999","DOI","10.2135/cropsci2017.04.0244"
"6594","335585","0","999","Genotype","NE2_09_1"
"6595","335585","0","999","Barcode","11G5060270"
"6596","335586","0","999","DOI","10.2135/cropsci2017.04.0244"
"6597","335586","0","999","Genotype","NE2_09_1"
"6598","335586","0","999","Barcode","11G5060578"
"6599","335587","0","999","DOI","10.2135/cropsci2017.04.0244"
"6600","335587","0","999","Genotype","NE2_09_3"
"6601","335587","0","999","Barcode","11G5060271"
"6602","335588","0","999","DOI","10.2135/cropsci2017.04.0244"
"6603","335588","0","999","Genotype","NE2_09_3"
"6604","335588","0","999","Barcode","11G5060579"
"6605","335589","0","999","DOI","10.2135/cropsci2017.04.0244"
"6606","335589","0","999","Genotype","NE2_09_4"
"6607","335589","0","999","Barcode","11G5060272"
"6608","335590","0","999","DOI","10.2135/cropsci2017.04.0244"
"6609","335590","0","999","Genotype","NE2_09_4"
"6610","335590","0","999","Barcode","11G5060580"
"6611","335591","0","999","DOI","10.2135/cropsci2017.04.0244"
"6612","335591","0","999","Genotype","NE2_09_8"
"6613","335591","0","999","Barcode","11G5060273"
"6614","335592","0","999","DOI","10.2135/cropsci2017.04.0244"
"6615","335592","0","999","Genotype","NE2_09_8"
"6616","335592","0","999","Barcode","11G5060581"
"6617","335593","0","999","DOI","10.2135/cropsci2017.04.0244"
"6618","335593","0","999","Genotype","NE2_09_10"
"6619","335593","0","999","Barcode","11G5060274"
"6620","335594","0","999","DOI","10.2135/cropsci2017.04.0244"
"6621","335594","0","999","Genotype","NE2_09_10"
"6622","335594","0","999","Barcode","11G5060582"
"6623","335595","0","999","DOI","10.2135/cropsci2017.04.0244"
"6624","335595","0","999","Genotype","AC_Pintoba"
"6625","335595","0","999","Barcode","11G5060276"
